"Date","Time (LST/LDT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2012/03/07","23:12","1.688","-","1.519"
"2012/03/07","23:18","1.689","-","1.524"
"2012/03/07","23:24","1.687","-","1.534"
"2012/03/07","23:30","1.684","-","1.526"
"2012/03/07","23:36","1.678","-","1.521"
"2012/03/07","23:42","1.67","-","1.526"
"2012/03/07","23:48","1.659","-","1.495"
"2012/03/07","23:54","1.647","-","1.489"
"2012/03/08","00:00","1.632","-","1.478"
"2012/03/08","00:06","1.615","-","1.45"
"2012/03/08","00:12","1.596","-","1.429"
"2012/03/08","00:18","1.574","-","1.411"
"2012/03/08","00:24","1.551","-","1.398"
"2012/03/08","00:30","1.526","-","1.363"
"2012/03/08","00:36","1.499","-","1.348"
"2012/03/08","00:42","1.47","-","1.307"
"2012/03/08","00:48","1.439","-","1.298"
"2012/03/08","00:54","1.407","-","1.26"
"2012/03/08","01:00","1.373","-","1.23"
"2012/03/08","01:06","1.338","-","1.191"
"2012/03/08","01:12","1.302","-","1.148"
"2012/03/08","01:18","1.265","-","1.124"
"2012/03/08","01:24","1.226","-","1.086"
"2012/03/08","01:30","1.187","-","1.049"
"2012/03/08","01:36","1.147","-","1.012"
"2012/03/08","01:42","1.106","-","0.963"
"2012/03/08","01:48","1.064","-","0.918"
"2012/03/08","01:54","1.023","-","0.879"
"2012/03/08","02:00","0.981","-","0.828"
"2012/03/08","02:06","0.939","-","0.778"
"2012/03/08","02:12","0.897","-","0.726"
"2012/03/08","02:18","0.855","-","0.691"
"2012/03/08","02:24","0.814","-","0.633"
"2012/03/08","02:30","0.773","-","0.591"
"2012/03/08","02:36","0.733","-","0.558"
"2012/03/08","02:42","0.694","-","0.514"
"2012/03/08","02:48","0.655","-","0.476"
"2012/03/08","02:54","0.618","-","0.439"
"2012/03/08","03:00","0.581","-","0.409"
"2012/03/08","03:06","0.546","-","0.374"
"2012/03/08","03:12","0.513","-","0.333"
"2012/03/08","03:18","0.481","-","0.3"
"2012/03/08","03:24","0.45","-","0.268"
"2012/03/08","03:30","0.421","-","0.237"
"2012/03/08","03:36","0.394","-","0.204"
"2012/03/08","03:42","0.369","-","0.182"
"2012/03/08","03:48","0.346","-","0.159"
"2012/03/08","03:54","0.324","-","0.142"
"2012/03/08","04:00","0.305","-","0.129"
"2012/03/08","04:06","0.288","-","0.126"
"2012/03/08","04:12","0.273","-","0.117"
"2012/03/08","04:18","0.259","-","0.11"
"2012/03/08","04:24","0.248","-","0.096"
"2012/03/08","04:30","0.239","-","0.083"
"2012/03/08","04:36","0.233","-","0.084"
"2012/03/08","04:42","0.228","-","0.078"
"2012/03/08","04:48","0.225","-","0.07"
"2012/03/08","04:54","0.224","-","0.055"
"2012/03/08","05:00","0.226","-","0.058"
"2012/03/08","05:06","0.229","-","0.058"
"2012/03/08","05:12","0.234","-","0.047"
"2012/03/08","05:18","0.241","-","0.057"
"2012/03/08","05:24","0.251","-","0.078"
"2012/03/08","05:30","0.262","-","0.091"
"2012/03/08","05:36","0.274","-","0.113"
"2012/03/08","05:42","0.289","-","0.134"
"2012/03/08","05:48","0.305","-","0.142"
"2012/03/08","05:54","0.323","-","0.159"
"2012/03/08","06:00","0.342","-","0.177"
"2012/03/08","06:06","0.363","-","0.196"
"2012/03/08","06:12","0.386","-","0.236"
"2012/03/08","06:18","0.41","-","0.263"
"2012/03/08","06:24","0.435","-","0.294"
"2012/03/08","06:30","0.462","-","0.316"
"2012/03/08","06:36","0.489","-","0.343"
"2012/03/08","06:42","0.518","-","0.389"
"2012/03/08","06:48","0.549","-","0.435"
"2012/03/08","06:54","0.58","-","0.45"
"2012/03/08","07:00","0.612","-","0.481"
"2012/03/08","07:06","0.645","-","0.493"
"2012/03/08","07:12","0.679","-","0.513"
"2012/03/08","07:18","0.713","-","0.551"
"2012/03/08","07:24","0.748","-","0.59"
"2012/03/08","07:30","0.784","-","0.624"
"2012/03/08","07:36","0.82","-","0.678"
"2012/03/08","07:42","0.856","-","0.707"
"2012/03/08","07:48","0.893","-","0.751"
"2012/03/08","07:54","0.93","-","0.78"
"2012/03/08","08:00","0.967","-","0.812"
"2012/03/08","08:06","1.004","-","0.867"
"2012/03/08","08:12","1.041","-","0.892"
"2012/03/08","08:18","1.077","-","0.929"
"2012/03/08","08:24","1.114","-","0.965"
"2012/03/08","08:30","1.15","-","0.985"
"2012/03/08","08:36","1.186","-","1.013"
"2012/03/08","08:42","1.221","-","1.053"
"2012/03/08","08:48","1.256","-","1.094"
"2012/03/08","08:54","1.29","-","1.127"
"2012/03/08","09:00","1.323","-","1.163"
"2012/03/08","09:06","1.356","-","1.187"
"2012/03/08","09:12","1.388","-","1.222"
"2012/03/08","09:18","1.419","-","1.239"
"2012/03/08","09:24","1.449","-","1.286"
"2012/03/08","09:30","1.479","-","1.319"
"2012/03/08","09:36","1.507","-","1.337"
"2012/03/08","09:42","1.534","-","1.37"
"2012/03/08","09:48","1.56","-","1.387"
"2012/03/08","09:54","1.584","-","1.423"
"2012/03/08","10:00","1.608","-","1.448"
"2012/03/08","10:06","1.63","-","1.475"
"2012/03/08","10:12","1.65","-","1.488"
"2012/03/08","10:18","1.669","-","1.498"
"2012/03/08","10:24","1.687","-","1.518"
"2012/03/08","10:30","1.703","-","1.53"
"2012/03/08","10:36","1.717","-","1.54"
"2012/03/08","10:42","1.729","-","1.573"
"2012/03/08","10:48","1.739","-","1.588"
"2012/03/08","10:54","1.748","-","1.584"
"2012/03/08","11:00","1.754","-","1.594"
"2012/03/08","11:06","1.759","-","1.621"
"2012/03/08","11:12","1.761","-","1.599"
"2012/03/08","11:18","1.761","-","1.608"
"2012/03/08","11:24","1.759","-","1.612"
"2012/03/08","11:30","1.755","-","1.6"
"2012/03/08","11:36","1.748","-","1.593"
"2012/03/08","11:42","1.74","-","1.589"
"2012/03/08","11:48","1.729","-","1.583"
"2012/03/08","11:54","1.715","-","1.552"
"2012/03/08","12:00","1.7","-","1.531"
"2012/03/08","12:06","1.682","-","1.521"
"2012/03/08","12:12","1.662","-","1.494"
"2012/03/08","12:18","1.639","-","1.481"
"2012/03/08","12:24","1.615","-","1.455"
"2012/03/08","12:30","1.588","-","1.422"
"2012/03/08","12:36","1.56","-","1.399"
"2012/03/08","12:42","1.529","-","1.379"
"2012/03/08","12:48","1.496","-","1.354"
"2012/03/08","12:54","1.462","-","1.295"
"2012/03/08","13:00","1.426","-","1.268"
"2012/03/08","13:06","1.389","-","1.226"
"2012/03/08","13:12","1.35","-","1.189"
"2012/03/08","13:18","1.309","-","1.149"
"2012/03/08","13:24","1.267","-","1.094"
"2012/03/08","13:30","1.224","-","1.051"
"2012/03/08","13:36","1.181","-","1.013"
"2012/03/08","13:42","1.136","-","0.967"
"2012/03/08","13:48","1.09","-","0.908"
"2012/03/08","13:54","1.044","-","0.861"
"2012/03/08","14:00","0.998","-","0.816"
"2012/03/08","14:06","0.951","-","0.765"
"2012/03/08","14:12","0.904","-","0.714"
"2012/03/08","14:18","0.856","-","0.654"
"2012/03/08","14:24","0.809","-","0.603"
"2012/03/08","14:30","0.763","-","0.542"
"2012/03/08","14:36","0.716","-","0.497"
"2012/03/08","14:42","0.67","-","0.454"
"2012/03/08","14:48","0.625","-","0.411"
"2012/03/08","14:54","0.581","-","0.359"
"2012/03/08","15:00","0.538","-","0.312"
"2012/03/08","15:06","0.496","-","0.277"
"2012/03/08","15:12","0.455","-","0.246"
"2012/03/08","15:18","0.415","-","0.212"
"2012/03/08","15:24","0.377","-","0.177"
"2012/03/08","15:30","0.341","-","0.135"
"2012/03/08","15:36","0.306","-","0.1"
"2012/03/08","15:42","0.273","-","0.073"
"2012/03/08","15:48","0.242","-","0.042"
"2012/03/08","15:54","0.213","-","0.02"
"2012/03/08","16:00","0.186","-","-0.001"
"2012/03/08","16:06","0.161","-","-0.017"
"2012/03/08","16:12","0.138","-","-0.038"
"2012/03/08","16:18","0.117","-","-0.062"
"2012/03/08","16:24","0.099","-","-0.087"
"2012/03/08","16:30","0.083","-","-0.097"
"2012/03/08","16:36","0.069","-","-0.11"
"2012/03/08","16:42","0.057","-","-0.131"
"2012/03/08","16:48","0.048","-","-0.135"
"2012/03/08","16:54","0.04","-","-0.152"
"2012/03/08","17:00","0.036","-","-0.16"
"2012/03/08","17:06","0.033","-","-0.173"
"2012/03/08","17:12","0.032","-","-0.174"
"2012/03/08","17:18","0.034","-","-0.166"
"2012/03/08","17:24","0.038","-","-0.155"
"2012/03/08","17:30","0.044","-","-0.149"
"2012/03/08","17:36","0.052","-","-0.135"
"2012/03/08","17:42","0.061","-","-0.12"
"2012/03/08","17:48","0.073","-","-0.099"
"2012/03/08","17:54","0.087","-","-0.098"
"2012/03/08","18:00","0.102","-","-0.079"
"2012/03/08","18:06","0.12","-","-0.058"
"2012/03/08","18:12","0.139","-","-0.036"
"2012/03/08","18:18","0.159","-","-0.015"
"2012/03/08","18:24","0.182","-","0.004"
"2012/03/08","18:30","0.205","-","0.035"
"2012/03/08","18:36","0.231","-","0.062"
"2012/03/08","18:42","0.258","-","0.087"
"2012/03/08","18:48","0.286","-","0.112"
"2012/03/08","18:54","0.315","-","0.144"
"2012/03/08","19:00","0.346","-","0.172"
"2012/03/08","19:06","0.378","-","0.205"
"2012/03/08","19:12","0.41","-","0.237"
"2012/03/08","19:18","0.444","-","0.264"
"2012/03/08","19:24","0.479","-","0.315"
"2012/03/08","19:30","0.515","-","0.347"
"2012/03/08","19:36","0.551","-","0.376"
"2012/03/08","19:42","0.589","-","0.419"
"2012/03/08","19:48","0.627","-","0.46"
"2012/03/08","19:54","0.665","-","0.504"
"2012/03/08","20:00","0.704","-","0.541"
"2012/03/08","20:06","0.743","-","0.586"
"2012/03/08","20:12","0.783","-","0.618"
"2012/03/08","20:18","0.822","-","0.646"
"2012/03/08","20:24","0.862","-","0.688"
"2012/03/08","20:30","0.902","-","0.74"
"2012/03/08","20:36","0.942","-","0.775"
"2012/03/08","20:42","0.982","-","0.815"
"2012/03/08","20:48","1.021","-","0.863"
"2012/03/08","20:54","1.06","-","0.884"
"2012/03/08","21:00","1.099","-","0.927"
"2012/03/08","21:06","1.138","-","0.965"
"2012/03/08","21:12","1.176","-","1.009"
"2012/03/08","21:18","1.213","-","1.043"
"2012/03/08","21:24","1.25","-","1.08"
"2012/03/08","21:30","1.286","-","1.109"
"2012/03/08","21:36","1.322","-","1.154"
"2012/03/08","21:42","1.356","-","1.185"
"2012/03/08","21:48","1.39","-","1.214"
"2012/03/08","21:54","1.423","-","1.245"
"2012/03/08","22:00","1.455","-","1.291"
"2012/03/08","22:06","1.486","-","1.316"
"2012/03/08","22:12","1.516","-","1.347"
"2012/03/08","22:18","1.544","-","1.368"
"2012/03/08","22:24","1.571","-","1.409"
"2012/03/08","22:30","1.597","-","1.426"
"2012/03/08","22:36","1.622","-","1.446"
"2012/03/08","22:42","1.645","-","1.48"
"2012/03/08","22:48","1.666","-","1.504"
"2012/03/08","22:54","1.686","-","1.517"
"2012/03/08","23:00","1.704","-","1.54"
"2012/03/08","23:06","1.721","-","1.563"
"2012/03/08","23:12","1.735","-","1.566"
"2012/03/08","23:18","1.748","-","1.581"
"2012/03/08","23:24","1.759","-","1.586"
"2012/03/08","23:30","1.767","-","1.594"
"2012/03/08","23:36","1.774","-","1.599"
"2012/03/08","23:42","1.778","-","1.6"
"2012/03/08","23:48","1.78","-","1.608"
"2012/03/08","23:54","1.779","-","1.612"
"2012/03/09","00:00","1.777","-","1.616"
"2012/03/09","00:06","1.772","-","1.601"
"2012/03/09","00:12","1.764","-","1.61"
"2012/03/09","00:18","1.755","-","1.605"
"2012/03/09","00:24","1.743","-","1.59"
"2012/03/09","00:30","1.728","-","1.573"
"2012/03/09","00:36","1.711","-","1.562"
"2012/03/09","00:42","1.692","-","1.539"
"2012/03/09","00:48","1.671","-","1.517"
"2012/03/09","00:54","1.647","-","1.497"
"2012/03/09","01:00","1.621","-","1.47"
"2012/03/09","01:06","1.594","-","1.447"
"2012/03/09","01:12","1.564","-","1.407"
"2012/03/09","01:18","1.532","-","1.375"
"2012/03/09","01:24","1.498","-","1.338"
"2012/03/09","01:30","1.463","-","1.296"
"2012/03/09","01:36","1.425","-","1.262"
"2012/03/09","01:42","1.387","-","1.228"
"2012/03/09","01:48","1.347","-","1.184"
"2012/03/09","01:54","1.305","-","1.153"
"2012/03/09","02:00","1.263","-","1.103"
"2012/03/09","02:06","1.219","-","1.065"
"2012/03/09","02:12","1.174","-","1.01"
"2012/03/09","02:18","1.129","-","0.959"
"2012/03/09","02:24","1.083","-","0.911"
"2012/03/09","02:30","1.037","-","0.857"
"2012/03/09","02:36","0.99","-","0.809"
"2012/03/09","02:42","0.943","-","0.759"
"2012/03/09","02:48","0.896","-","0.711"
"2012/03/09","02:54","0.849","-","0.663"
"2012/03/09","03:00","0.803","-","0.619"
"2012/03/09","03:06","0.757","-","0.572"
"2012/03/09","03:12","0.711","-","0.516"
"2012/03/09","03:18","0.667","-","0.468"
"2012/03/09","03:24","0.623","-","0.427"
"2012/03/09","03:30","0.58","-","0.381"
"2012/03/09","03:36","0.538","-","0.341"
"2012/03/09","03:42","0.497","-","0.295"
"2012/03/09","03:48","0.458","-","0.252"
"2012/03/09","03:54","0.421","-","0.206"
"2012/03/09","04:00","0.385","-","0.173"
"2012/03/09","04:06","0.35","-","0.152"
"2012/03/09","04:12","0.318","-","0.132"
"2012/03/09","04:18","0.288","-","0.114"
"2012/03/09","04:24","0.259","-","0.095"
"2012/03/09","04:30","0.233","-","0.062"
"2012/03/09","04:36","0.208","-","0.029"
"2012/03/09","04:42","0.186","-","0.007"
"2012/03/09","04:48","0.166","-","-0.008"
"2012/03/09","04:54","0.148","-","-0.029"
"2012/03/09","05:00","0.133","-","-0.044"
"2012/03/09","05:06","0.12","-","-0.043"
"2012/03/09","05:12","0.109","-","-0.06"
"2012/03/09","05:18","0.1","-","-0.072"
"2012/03/09","05:24","0.094","-","-0.082"
"2012/03/09","05:30","0.089","-","-0.088"
"2012/03/09","05:36","0.087","-","-0.085"
"2012/03/09","05:42","0.088","-","-0.086"
"2012/03/09","05:48","0.09","-","-0.083"
"2012/03/09","05:54","0.094","-","-0.08"
"2012/03/09","06:00","0.101","-","-0.081"
"2012/03/09","06:06","0.109","-","-0.076"
"2012/03/09","06:12","0.119","-","-0.058"
"2012/03/09","06:18","0.132","-","-0.036"
"2012/03/09","06:24","0.146","-","-0.006"
"2012/03/09","06:30","0.162","-","0.009"
"2012/03/09","06:36","0.179","-","0.012"
"2012/03/09","06:42","0.199","-","0.023"
"2012/03/09","06:48","0.219","-","0.043"
"2012/03/09","06:54","0.242","-","0.054"
"2012/03/09","07:00","0.266","-","0.089"
"2012/03/09","07:06","0.291","-","0.121"
"2012/03/09","07:12","0.318","-","0.152"
"2012/03/09","07:18","0.346","-","0.172"
"2012/03/09","07:24","0.375","-","0.202"
"2012/03/09","07:30","0.406","-","0.225"
"2012/03/09","07:36","0.437","-","0.266"
"2012/03/09","07:42","0.47","-","0.302"
"2012/03/09","07:48","0.503","-","0.336"
"2012/03/09","07:54","0.538","-","0.369"
"2012/03/09","08:00","0.573","-","0.392"
"2012/03/09","08:06","0.609","-","0.428"
"2012/03/09","08:12","0.645","-","0.472"
"2012/03/09","08:18","0.682","-","0.521"
"2012/03/09","08:24","0.719","-","0.57"
"2012/03/09","08:30","0.757","-","0.599"
"2012/03/09","08:36","0.794","-","0.624"
"2012/03/09","08:42","0.832","-","0.652"
"2012/03/09","08:48","0.87","-","0.685"
"2012/03/09","08:54","0.908","-","0.719"
"2012/03/09","09:00","0.946","-","0.75"
"2012/03/09","09:06","0.984","-","0.788"
"2012/03/09","09:12","1.021","-","0.822"
"2012/03/09","09:18","1.058","-","0.857"
"2012/03/09","09:24","1.095","-","0.912"
"2012/03/09","09:30","1.131","-","0.947"
"2012/03/09","09:36","1.167","-","0.974"
"2012/03/09","09:42","1.202","-","1.016"
"2012/03/09","09:48","1.236","-","1.051"
"2012/03/09","09:54","1.27","-","1.081"
"2012/03/09","10:00","1.303","-","1.128"
"2012/03/09","10:06","1.335","-","1.154"
"2012/03/09","10:12","1.366","-","1.193"
"2012/03/09","10:18","1.396","-","1.217"
"2012/03/09","10:24","1.425","-","1.245"
"2012/03/09","10:30","1.453","-","1.265"
"2012/03/09","10:36","1.48","-","1.281"
"2012/03/09","10:42","1.505","-","1.316"
"2012/03/09","10:48","1.529","-","1.338"
"2012/03/09","10:54","1.552","-","1.372"
"2012/03/09","11:00","1.574","-","1.386"
"2012/03/09","11:06","1.594","-","1.409"
"2012/03/09","11:12","1.612","-","1.425"
"2012/03/09","11:18","1.629","-","1.449"
"2012/03/09","11:24","1.644","-","1.457"
"2012/03/09","11:30","1.657","-","1.473"
"2012/03/09","11:36","1.669","-","1.514"
"2012/03/09","11:42","1.678","-","1.513"
"2012/03/09","11:48","1.686","-","1.518"
"2012/03/09","11:54","1.692","-","1.524"
"2012/03/09","12:00","1.695","-","1.527"
"2012/03/09","12:06","1.697","-","1.523"
"2012/03/09","12:12","1.696","-","1.528"
"2012/03/09","12:18","1.694","-","1.528"
"2012/03/09","12:24","1.689","-","1.525"
"2012/03/09","12:30","1.682","-","1.536"
"2012/03/09","12:36","1.672","-","1.518"
"2012/03/09","12:42","1.661","-","1.499"
"2012/03/09","12:48","1.647","-","1.485"
"2012/03/09","12:54","1.631","-","1.47"
"2012/03/09","13:00","1.613","-","1.443"
"2012/03/09","13:06","1.592","-","1.423"
"2012/03/09","13:12","1.57","-","1.403"
"2012/03/09","13:18","1.546","-","1.387"
"2012/03/09","13:24","1.519","-","1.361"
"2012/03/09","13:30","1.491","-","1.342"
"2012/03/09","13:36","1.461","-","1.31"
"2012/03/09","13:42","1.429","-","1.273"
"2012/03/09","13:48","1.396","-","1.244"
"2012/03/09","13:54","1.361","-","1.204"
"2012/03/09","14:00","1.324","-","1.172"
"2012/03/09","14:06","1.287","-","1.141"
"2012/03/09","14:12","1.248","-","1.094"
"2012/03/09","14:18","1.208","-","1.052"
"2012/03/09","14:24","1.167","-","1.006"
"2012/03/09","14:30","1.125","-","0.958"
"2012/03/09","14:36","1.083","-","0.895"
"2012/03/09","14:42","1.04","-","0.859"
"2012/03/09","14:48","0.997","-","0.823"
"2012/03/09","14:54","0.954","-","0.775"
"2012/03/09","15:00","0.91","-","0.727"
"2012/03/09","15:06","0.866","-","0.677"
"2012/03/09","15:12","0.823","-","0.627"
"2012/03/09","15:18","0.78","-","0.591"
"2012/03/09","15:24","0.737","-","0.548"
"2012/03/09","15:30","0.695","-","0.508"
"2012/03/09","15:36","0.654","-","0.464"
"2012/03/09","15:42","0.614","-","0.426"
"2012/03/09","15:48","0.574","-","0.383"
"2012/03/09","15:54","0.536","-","0.342"
"2012/03/09","16:00","0.499","-","0.318"
"2012/03/09","16:06","0.464","-","0.275"
"2012/03/09","16:12","0.43","-","0.233"
"2012/03/09","16:18","0.397","-","0.199"
"2012/03/09","16:24","0.367","-","0.176"
"2012/03/09","16:30","0.338","-","0.164"
"2012/03/09","16:36","0.311","-","0.134"
"2012/03/09","16:42","0.286","-","0.116"
"2012/03/09","16:48","0.263","-","0.092"
"2012/03/09","16:54","0.242","-","0.072"
"2012/03/09","17:00","0.223","-","0.058"
"2012/03/09","17:06","0.206","-","0.046"
"2012/03/09","17:12","0.192","-","0.032"
"2012/03/09","17:18","0.179","-","0.017"
"2012/03/09","17:24","0.169","-","-0.007"
"2012/03/09","17:30","0.161","-","-0.012"
"2012/03/09","17:36","0.156","-","-0.011"
"2012/03/09","17:42","0.152","-","-0.02"
"2012/03/09","17:48","0.151","-","-0.017"
"2012/03/09","17:54","0.152","-","-0.01"
"2012/03/09","18:00","0.155","-","-0.013"
"2012/03/09","18:06","0.16","-","-0.009"
"2012/03/09","18:12","0.167","-","-0.004"
"2012/03/09","18:18","0.176","-","0.01"
"2012/03/09","18:24","0.187","-","0.017"
"2012/03/09","18:30","0.199","-","0.033"
"2012/03/09","18:36","0.214","-","0.054"
"2012/03/09","18:42","0.231","-","0.07"
"2012/03/09","18:48","0.249","-","0.091"
"2012/03/09","18:54","0.269","-","0.113"
"2012/03/09","19:00","0.29","-","0.148"
"2012/03/09","19:06","0.313","-","0.181"
"2012/03/09","19:12","0.337","-","0.199"
"2012/03/09","19:18","0.363","-","0.22"
"2012/03/09","19:24","0.39","-","0.246"
"2012/03/09","19:30","0.419","-","0.277"
"2012/03/09","19:36","0.449","-","0.311"
"2012/03/09","19:42","0.479","-","0.343"
"2012/03/09","19:48","0.512","-","0.385"
"2012/03/09","19:54","0.545","-","0.413"
"2012/03/09","20:00","0.579","-","0.441"
"2012/03/09","20:06","0.613","-","0.475"
"2012/03/09","20:12","0.649","-","0.507"
"2012/03/09","20:18","0.686","-","0.543"
"2012/03/09","20:24","0.723","-","0.593"
"2012/03/09","20:30","0.76","-","0.636"
"2012/03/09","20:36","0.799","-","0.678"
"2012/03/09","20:42","0.837","-","0.72"
"2012/03/09","20:48","0.876","-","0.758"
"2012/03/09","20:54","0.915","-","0.784"
"2012/03/09","21:00","0.954","-","0.816"
"2012/03/09","21:06","0.994","-","0.861"
"2012/03/09","21:12","1.033","-","0.905"
"2012/03/09","21:18","1.072","-","0.946"
"2012/03/09","21:24","1.112","-","0.986"
"2012/03/09","21:30","1.15","-","1.02"
"2012/03/09","21:36","1.189","-","1.052"
"2012/03/09","21:42","1.227","-","1.087"
"2012/03/09","21:48","1.264","-","1.127"
"2012/03/09","21:54","1.302","-","1.16"
"2012/03/09","22:00","1.338","-","1.19"
"2012/03/09","22:06","1.374","-","1.231"
"2012/03/09","22:12","1.409","-","1.26"
"2012/03/09","22:18","1.443","-","1.296"
"2012/03/09","22:24","1.476","-","1.318"
"2012/03/09","22:30","1.508","-","1.353"
"2012/03/09","22:36","1.539","-","1.369"
"2012/03/09","22:42","1.57","-","1.412"
"2012/03/09","22:48","1.599","-","1.45"
"2012/03/09","22:54","1.627","-","1.476"
"2012/03/09","23:00","1.653","-","1.519"
"2012/03/09","23:06","1.678","-","1.548"
"2012/03/09","23:12","1.702","-","1.563"
"2012/03/09","23:18","1.725","-","1.571"
"2012/03/09","23:24","1.745","-","1.597"
"2012/03/09","23:30","1.765","-","1.623"
"2012/03/09","23:36","1.782","-","1.635"
"2012/03/09","23:42","1.798","-","1.644"
"2012/03/09","23:48","1.812","-","1.677"
"2012/03/09","23:54","1.824","-","1.692"
"2012/03/10","00:00","1.834","-","1.699"
"2012/03/10","00:06","1.842","-","1.715"
"2012/03/10","00:12","1.848","-","1.717"
"2012/03/10","00:18","1.852","-","1.73"
"2012/03/10","00:24","1.854","-","1.742"
"2012/03/10","00:30","1.853","-","1.737"
"2012/03/10","00:36","1.85","-","1.731"
"2012/03/10","00:42","1.845","-","1.732"
"2012/03/10","00:48","1.837","-","1.717"
"2012/03/10","00:54","1.827","-","1.714"
"2012/03/10","01:00","1.815","-","1.707"
"2012/03/10","01:06","1.8","-","1.689"
"2012/03/10","01:12","1.783","-","1.657"
"2012/03/10","01:18","1.763","-","1.652"
"2012/03/10","01:24","1.741","-","1.633"
"2012/03/10","01:30","1.717","-","1.596"
"2012/03/10","01:36","1.691","-","1.555"
"2012/03/10","01:42","1.662","-","1.53"
"2012/03/10","01:48","1.631","-","1.496"
"2012/03/10","01:54","1.598","-","1.463"
"2012/03/10","02:00","1.563","-","1.442"
"2012/03/10","02:06","1.527","-","1.401"
"2012/03/10","02:12","1.488","-","1.345"
"2012/03/10","02:18","1.448","-","1.341"
"2012/03/10","02:24","1.406","-","1.305"
"2012/03/10","02:30","1.363","-","1.243"
"2012/03/10","02:36","1.318","-","1.219"
"2012/03/10","02:42","1.272","-","1.17"
"2012/03/10","02:48","1.226","-","1.124"
"2012/03/10","02:54","1.178","-","1.077"
"2012/03/10","03:00","1.129","-","1.022"
"2012/03/10","03:06","1.08","-","0.966"
"2012/03/10","03:12","1.031","-","0.898"
"2012/03/10","03:18","0.981","-","0.837"
"2012/03/10","03:24","0.93","-","0.797"
"2012/03/10","03:30","0.88","-","0.724"
"2012/03/10","03:36","0.83","-","0.676"
"2012/03/10","03:42","0.78","-","0.637"
"2012/03/10","03:48","0.731","-","0.573"
"2012/03/10","03:54","0.682","-","0.538"
"2012/03/10","04:00","0.634","-","0.496"
"2012/03/10","04:06","0.587","-","0.437"
"2012/03/10","04:12","0.541","-","0.403"
"2012/03/10","04:18","0.496","-","0.352"
"2012/03/10","04:24","0.452","-","0.301"
"2012/03/10","04:30","0.41","-","0.279"
"2012/03/10","04:36","0.369","-","0.227"
"2012/03/10","04:42","0.33","-","0.216"
"2012/03/10","04:48","0.292","-","0.184"
"2012/03/10","04:54","0.257","-","0.16"
"2012/03/10","05:00","0.223","-","0.107"
"2012/03/10","05:06","0.192","-","0.077"
"2012/03/10","05:12","0.162","-","0.069"
"2012/03/10","05:18","0.135","-","0.017"
"2012/03/10","05:24","0.11","-","-0.006"
"2012/03/10","05:30","0.087","-","-0.028"
"2012/03/10","05:36","0.066","-","-0.066"
"2012/03/10","05:42","0.048","-","-0.057"
"2012/03/10","05:48","0.032","-","-0.085"
"2012/03/10","05:54","0.019","-","-0.088"
"2012/03/10","06:00","0.008","-","-0.112"
"2012/03/10","06:06","-0.001","-","-0.101"
"2012/03/10","06:12","-0.008","-","-0.108"
"2012/03/10","06:18","-0.012","-","-0.12"
"2012/03/10","06:24","-0.015","-","-0.118"
"2012/03/10","06:30","-0.015","-","-0.121"
"2012/03/10","06:36","-0.012","-","-0.136"
"2012/03/10","06:42","-0.008","-","-0.139"
"2012/03/10","06:48","-0.002","-","-0.122"
"2012/03/10","06:54","0.007","-","-0.11"
"2012/03/10","07:00","0.017","-","-0.102"
"2012/03/10","07:06","0.029","-","-0.059"
"2012/03/10","07:12","0.043","-","-0.079"
"2012/03/10","07:18","0.059","-","-0.042"
"2012/03/10","07:24","0.076","-","-0.027"
"2012/03/10","07:30","0.096","-","-0.034"
"2012/03/10","07:36","0.116","-","-0.001"
"2012/03/10","07:42","0.139","-","0.025"
"2012/03/10","07:48","0.162","-","0.03"
"2012/03/10","07:54","0.187","-","0.072"
"2012/03/10","08:00","0.214","-","0.072"
"2012/03/10","08:06","0.242","-","0.101"
"2012/03/10","08:12","0.271","-","0.135"
"2012/03/10","08:18","0.301","-","0.19"
"2012/03/10","08:24","0.332","-","0.182"
"2012/03/10","08:30","0.364","-","0.228"
"2012/03/10","08:36","0.397","-","0.26"
"2012/03/10","08:42","0.431","-","0.287"
"2012/03/10","08:48","0.465","-","0.325"
"2012/03/10","08:54","0.5","-","0.357"
"2012/03/10","09:00","0.536","-","0.384"
"2012/03/10","09:06","0.572","-","0.422"
"2012/03/10","09:12","0.609","-","0.487"
"2012/03/10","09:18","0.646","-","0.509"
"2012/03/10","09:24","0.683","-","0.554"
"2012/03/10","09:30","0.721","-","0.582"
"2012/03/10","09:36","0.758","-","0.622"
"2012/03/10","09:42","0.796","-","0.656"
"2012/03/10","09:48","0.833","-","0.7"
"2012/03/10","09:54","0.87","-","0.716"
"2012/03/10","10:00","0.907","-","0.763"
"2012/03/10","10:06","0.944","-","0.775"
"2012/03/10","10:12","0.98","-","0.843"
"2012/03/10","10:18","1.016","-","0.863"
"2012/03/10","10:24","1.051","-","0.904"
"2012/03/10","10:30","1.086","-","0.938"
"2012/03/10","10:36","1.12","-","0.986"
"2012/03/10","10:42","1.153","-","1.001"
"2012/03/10","10:48","1.186","-","1.05"
"2012/03/10","10:54","1.218","-","1.077"
"2012/03/10","11:00","1.248","-","1.104"
"2012/03/10","11:06","1.278","-","1.131"
"2012/03/10","11:12","1.307","-","1.156"
"2012/03/10","11:18","1.336","-","1.174"
"2012/03/10","11:24","1.362","-","1.211"
