#YY;MM;DD;hh;mm;WDI;R WSP;D GST;WVHT;DPD;APD;MWD;PRES;ATMP;WTMP;DEWP;VIS;TIDE
#yr;mo;dy;hr;mn;deg;T m/s;m/s;m;sec;sec;deg;T   hPa;degC;degC;degC;mi;ft
2012;1;11;9;50;184;2.1;3.3;3.04;10;9.84;307;1019.2;10.9;11.9;999;99;99
2012;1;11;10;50;202;0.8;1.5;2.8;11.43;9.66;297;1019.5;10.9;11.9;999;99;99
2012;1;11;11;50;315;2.5;3.6;2.53;13.79;9.7;297;1019.5;10.9;11.9;999;99;99
2012;1;11;12;50;356;2.3;3;2.5;13.79;9.39;293;1019.4;10.9;11.9;999;99;99
2012;1;11;13;50;26;3.2;3.8;2.83;13.79;9.96;302;1019.5;10.6;11.9;999;99;99
2012;1;11;14;50;30;2.2;3;2.33;11.43;9.2;303;1019.7;10.7;11.9;999;99;99
2012;1;11;15;50;41;2.2;2.8;2.36;13.79;9.18;306;1020.1;10.6;11.9;999;99;99
2012;1;11;16;50;20;1.4;2;2.42;13.79;9.31;307;1020.4;11.3;11.9;999;99;99
2012;1;11;17;50;347;2.1;3.2;2.3;12.12;9.43;296;1020.4;11.9;11.9;999;99;99
2012;1;11;18;50;336;3.5;4.5;2.43;12.12;9.62;310;1020;11.9;12;999;99;99
2012;1;11;19;50;333;2.3;3.2;2.27;11.43;9.38;307;1019.1;11.9;12.1;999;99;99
2012;1;11;20;50;333;4.4;5.3;2.29;13.79;9.52;294;1018.3;11.9;12.2;999;99;99
2012;1;11;21;50;332;4.9;6.3;2.11;12.9;8.84;300;1017.4;11.5;12.2;999;99;99
2012;1;11;22;50;328;6.3;7.3;2.26;13.79;8.69;316;1017.3;11.1;12.3;999;99;99
2012;1;11;23;50;321;6.5;8.1;2.11;13.79;8.19;305;1017.2;10.8;12.2;999;99;99
2012;1;12;0;50;325;7.1;8.5;2.06;12.9;7.77;307;1017.3;11.3;12.1;999;99;99
2012;1;12;1;50;324;5.5;6.9;2.2;12.9;8.15;318;1017.4;11.4;12.1;999;99;99
2012;1;12;2;50;330;7.8;9;1.92;12.12;7.44;312;1017.7;10.3;12;999;99;99
2012;1;12;3;50;333;7;9.4;1.89;12.9;7.44;308;1017.7;9.9;12;999;99;99
2012;1;12;4;50;322;6.8;8.2;2.09;12.9;7.86;320;1018;10.1;12;999;99;99
2012;1;12;5;50;318;6.5;8.1;1.98;12.9;7.79;308;1018;8.7;12;999;99;99
2012;1;12;6;50;319;6.9;8.2;2.03;11.43;8.03;318;1018.2;8.5;12;999;99;99
2012;1;12;7;50;325;6.2;7.3;2.01;12.9;7.9;321;1018.1;8.8;12;999;99;99
2012;1;12;8;50;326;5.6;6.7;2.09;13.79;8.15;295;1018;8.8;12;999;99;99
2012;1;12;9;50;330;4.6;5.8;2.02;12.9;8.13;295;1018.1;9.3;11.9;999;99;99
2012;1;12;10;50;324;4.6;5.7;1.98;12.12;8.25;309;1018.5;9.2;11.9;999;99;99
2012;1;12;11;50;330;5.3;6.7;1.88;12.12;8.13;313;1018.7;8.6;11.9;999;99;99
2012;1;12;12;50;323;4.7;6.1;1.94;12.12;7.81;307;1018.6;8.6;11.9;999;99;99
2012;1;12;13;50;329;5;6.1;1.95;13.79;8.11;241;1018.6;8.8;11.9;999;99;99
2012;1;12;14;50;340;5.1;6.5;1.97;12.12;7.88;299;1018.8;9.1;11.9;999;99;99
2012;1;12;15;50;343;5.4;6.7;1.87;10;7.58;313;1018.5;9.3;11.8;999;99;99
2012;1;12;16;50;339;6.4;7.6;1.65;10;7.29;311;1018.9;10.3;11.9;999;99;99
2012;1;12;17;50;351;7.1;8.8;1.6;9.09;6.82;320;1019.2;10.8;11.9;999;99;99
2012;1;12;18;50;10;5.9;6.8;1.63;11.43;7.13;310;1019.2;12.3;11.9;999;99;99
2012;1;12;19;50;355;6;7.2;1.68;12.12;7.24;304;1018.7;12.2;12;999;99;99
2012;1;12;20;50;346;6.3;7.5;1.72;12.9;7.14;226;1018;12.3;12;999;99;99
2012;1;12;21;50;348;5.7;7;1.86;9.09;7.2;328;1017.3;12.1;12;999;99;99
2012;1;12;22;50;346;5.5;6.9;1.62;14.81;6.8;256;1017.1;12.1;12.1;999;99;99
2012;1;12;23;50;332;5.1;6;1.6;14.81;6.84;308;1017.3;12.2;12.1;999;99;99
2012;1;13;0;50;328;6.6;8;1.73;14.81;7.46;264;1017.5;11.7;12;999;99;99
2012;1;13;1;50;331;7.1;8.4;1.63;13.79;6.64;147;1017.6;11.4;12;999;99;99
2012;1;13;2;50;335;6;7.1;1.59;14.81;6.62;261;1018;11.4;12;999;99;99
2012;1;13;3;50;334;6.9;8.4;1.56;14.81;6.54;297;1018.5;11.7;11.9;999;99;99
2012;1;13;4;50;334;6.4;7.6;1.58;14.81;6.87;264;1018.8;11.5;11.9;999;99;99
2012;1;13;5;50;328;6;7.3;1.4;13.79;6.48;254;1019.4;11.5;11.9;999;99;99
2012;1;13;6;50;336;6;6.9;1.42;13.79;6.51;249;1019.8;11;11.9;999;99;99
2012;1;13;7;50;352;4.6;5.4;1.42;14.81;6.59;291;1019.7;11.5;11.9;999;99;99
2012;1;13;8;50;357;3.2;3.7;1.49;16;6.98;283;1019.8;11.9;11.9;999;99;99
2012;1;13;9;50;36;1.3;2;1.59;16;8.09;297;1020.2;12.4;11.9;999;99;99
2012;1;13;10;50;25;2;2.4;1.61;13.79;8.16;286;1020.6;12;11.8;999;99;99
2012;1;13;11;50;33;1.3;1.6;1.54;16;8.03;275;1020.2;11.9;11.8;999;99;99
2012;1;13;12;50;8;1.6;2.3;1.78;13.79;8.77;276;1020.2;11.9;11.8;999;99;99
2012;1;13;13;50;28;1.8;2.3;1.66;16;8.36;295;1020.4;12;11.8;999;99;99
2012;1;13;14;50;15;2.3;3.1;1.54;16;8.01;301;1020.7;11.9;11.8;999;99;99
2012;1;13;15;50;27;0.8;1.5;1.77;16;8.93;308;1021;12;11.7;999;99;99
2012;1;13;16;50;22;3.5;4.1;1.51;16;7.77;298;1021.7;12.1;11.8;999;99;99
2012;1;13;17;50;22;2.6;3.2;1.65;16;8.55;306;1022.3;12.2;11.8;999;99;99
2012;1;13;18;50;23;1.3;1.7;1.95;17.39;9.68;304;1022.5;12.7;11.9;999;99;99
2012;1;13;19;50;47;3.9;4.9;1.83;16;9.08;295;1022;12.7;12.1;999;99;99
2012;1;13;20;50;56;2.9;3.6;1.97;16;9.56;293;1021.3;12.9;12.1;999;99;99
2012;1;13;21;50;43;1.6;2.4;1.92;16;9.9;308;1020.6;12.8;12.2;999;99;99
2012;1;13;22;50;92;0.7;1.7;2.02;14.81;9.84;314;1020.7;13.2;12.3;999;99;99
2012;1;13;23;50;109;0.3;1;2.04;16;10.02;306;1020.8;13.5;12.5;999;99;99
2012;1;14;0;50;212;0.3;1;1.97;14.81;9.69;306;1020.9;14;12.5;999;99;99
2012;1;14;1;50;339;1.8;2.3;1.77;16;9.95;313;1021.2;12.7;12.2;999;99;99
2012;1;14;2;50;193;0.1;0.6;2.01;14.81;10.52;293;1021.5;13.2;12.1;999;99;99
2012;1;14;3;50;335;1;1.6;1.88;14.81;10.66;296;1021.8;12.6;12.1;999;99;99
2012;1;14;4;50;331;0.5;1.2;2.05;16;11.48;282;1021.9;12.5;12;999;99;99
2012;1;14;5;50;270;1.7;2.8;2.22;14.81;12.07;298;1021.9;12.2;12;999;99;99
2012;1;14;6;50;312;1.6;2.4;1.96;14.81;11.61;279;1022;11.9;12;999;99;99
2012;1;14;7;50;316;0.7;1.4;2.23;14.81;12.28;292;1021.9;11.6;11.9;999;99;99
2012;1;14;8;50;270;0.7;1.1;1.9;14.81;11.79;280;1021.5;11.5;11.9;999;99;99
2012;1;14;9;50;143;0.3;1.5;1.98;14.81;12.42;295;1021.4;11.4;11.9;999;99;99
2012;1;14;10;50;180;0.1;0.4;1.95;14.81;11.88;296;1021.3;11.2;11.8;999;99;99
2012;1;14;11;50;180;0;0.5;1.9;14.81;11.64;305;1021.1;11.2;11.8;999;99;99
2012;1;14;12;50;299;0.1;0.8;1.93;14.81;11.59;287;1020.9;11.2;11.8;999;99;99
2012;1;14;13;50;39;0.2;0.5;2.05;13.79;11.79;309;1021;11.2;11.8;999;99;99
2012;1;14;14;50;70;0.9;1.6;1.92;13.79;11.24;293;1021.1;11;11.8;999;99;99
2012;1;14;15;50;15;0.8;1.5;1.95;13.79;11.12;300;1021.5;10.9;11.8;999;99;99
2012;1;14;16;50;180;0;0.5;1.68;13.79;10.33;299;1021.9;11.8;11.8;999;99;99
2012;1;14;17;50;293;0.6;1.2;1.56;13.79;9.82;300;1022.5;12.1;12;999;99;99
2012;1;14;18;50;272;0.9;1.3;1.73;13.79;10.48;292;1022.6;11.7;12.1;999;99;99
2012;1;14;19;50;350;3.7;4.3;1.63;13.79;10.14;300;1021.9;11.5;12.2;999;99;99
2012;1;14;20;50;331;5.5;6.4;1.62;12.9;10.68;290;1020.9;11.4;12.2;999;99;99
2012;1;14;21;50;325;5.6;6.5;1.81;13.79;10.86;301;1020.1;10.9;12.1;999;99;99
2012;1;14;22;50;316;5.2;6.4;1.76;13.79;9.44;302;1019.9;11.2;12.1;999;99;99
2012;1;14;23;50;310;4.7;5.7;1.66;12.9;9.08;303;1019.8;11.5;12;999;99;99
2012;1;15;0;50;316;6.9;8.1;1.49;13.79;8.04;299;1019.9;11.1;12;999;99;99
2012;1;15;1;50;322;6.7;7.6;1.67;13.79;8.1;287;1019.8;11;11.8;999;99;99
2012;1;15;2;50;333;6;6.9;1.54;12.9;7.27;303;1019.9;10.7;11.7;999;99;99
2012;1;15;3;50;329;7.1;8.5;1.73;12.9;7.5;296;1019.9;10.7;11.6;999;99;99
2012;1;15;4;50;328;6.2;7.3;1.61;12.12;6.81;290;1020.2;10.3;11.6;999;99;99
2012;1;15;5;50;323;6;7;1.55;12.9;6.5;303;1020;10.2;11.6;999;99;99
2012;1;15;6;50;316;4.7;5.7;1.52;12.12;6.55;300;1020.2;10.3;11.5;999;99;99
2012;1;15;7;50;318;5.9;7.3;1.46;12.9;7.18;294;1019.9;10.1;11.6;999;99;99
2012;1;15;8;50;316;6.2;7.3;1.32;12.9;6.6;295;1019.7;10;11.6;999;99;99
2012;1;15;9;50;316;5.8;6.8;1.36;12.9;6.53;302;1019.8;9.8;11.6;999;99;99
2012;1;15;10;50;314;5.3;6.8;1.41;12.9;6.79;299;1019.6;9.8;11.7;999;99;99
2012;1;15;11;50;323;5.3;6.2;1.51;12.12;6.88;269;1019.3;9.8;11.7;999;99;99
2012;1;15;12;50;309;6.1;7.4;1.56;12.9;6.85;295;1019.1;9.8;11.7;999;99;99
2012;1;15;13;50;295;4.8;6.5;1.43;10.81;6.24;288;1019.5;9.8;11.6;999;99;99
2012;1;15;14;50;298;4.7;6.4;1.54;12.9;6.44;289;1019.6;10;11.3;999;99;99
2012;1;15;15;50;301;7.6;9.4;1.42;12.9;6.08;306;1019.5;10.3;11.2;999;99;99
2012;1;15;16;50;315;8.4;10.1;1.47;12.9;5.88;293;1019.8;10;11.2;999;99;99
2012;1;15;17;50;301;8.5;10.4;1.76;12.12;5.81;298;1020.5;9.7;11.2;999;99;99
2012;1;15;18;50;303;8.3;10.3;1.79;13.79;5.65;292;1020.7;9.6;11.2;999;99;99
2012;1;15;19;50;300;9.2;11.3;1.92;11.43;5.71;302;1020.1;9.5;11.2;999;99;99
2012;1;15;20;50;312;9.8;11.7;2.2;12.9;6.32;305;1019.3;9.7;11.2;999;99;99
2012;1;15;21;50;311;10;12.9;2.39;12.12;6.4;307;1019.1;9.6;11.3;999;99;99
2012;1;15;22;50;296;11;13.2;2.41;8.33;6.38;324;1019;9.6;11.4;999;99;99
2012;1;15;23;50;305;10.6;12.9;2.84;9.09;6.64;319;1019.1;9.4;11.4;999;99;99
2012;1;16;0;50;306;11.1;14.3;3.13;7.14;6.78;328;1019.2;9.3;11.2;999;99;99
2012;1;16;1;50;306;12.1;15.2;99;99;99;999;1019.4;9.3;11.2;999;99;99
2012;1;16;2;50;310;12.6;15.9;3.49;7.14;6.85;331;1019.9;9.2;11.2;999;99;99
2012;1;16;3;50;306;12.9;15.8;3.78;9.09;7.22;322;1020.3;9.1;11.2;999;99;99
2012;1;16;4;50;314;12.7;16.3;3.98;9.09;7.33;328;1020.9;9.1;11.1;999;99;99
2012;1;16;5;50;315;14.2;17.5;4.08;9.09;7.33;326;1021;9.1;11.2;999;99;99
2012;1;16;6;50;315;14.2;17.4;3.97;7.69;7.09;334;1021.7;9.1;11.2;999;99;99
2012;1;16;7;50;310;14.2;17.6;3.92;14.81;7.3;321;1021.5;8.9;11.1;999;99;99
2012;1;16;8;50;313;13;16;3.72;12.12;7.23;328;1022;8.7;11.1;999;99;99
2012;1;16;9;50;318;13.5;16.3;3.45;14.81;7.09;329;1022.5;8.5;11.1;999;99;99
2012;1;16;10;50;316;13.5;16.4;3.5;11.43;7.13;323;1022.7;8.6;11.1;999;99;99
2012;1;16;11;50;319;14.2;17.2;3.21;13.79;6.98;322;1022.6;8.5;11;999;99;99
2012;1;16;12;50;324;12.2;14.7;3.75;13.79;7.68;335;1023.3;8.4;10.9;999;99;99
2012;1;16;13;50;319;11.7;14.2;3.24;14.81;7.37;322;1023.8;8.4;10.9;999;99;99
2012;1;16;14;50;318;11.1;13;3.24;14.81;7.49;322;1024.1;8.3;10.8;999;99;99
2012;1;16;15;50;323;10.3;12.3;3.28;13.79;7.74;328;1025;8.2;10.8;999;99;99
2012;1;16;16;50;336;10.1;12.6;3.08;14.81;7.55;328;1025.8;8.3;10.8;999;99;99
2012;1;16;17;50;326;10.2;13.2;3.03;13.79;7.4;325;1026.5;8.4;10.9;999;99;99
2012;1;16;18;50;331;8.5;10.5;3.15;12.9;7.63;319;1027.2;8.4;10.9;999;99;99
2012;1;16;19;50;328;8.7;10.2;3.13;13.79;8.03;323;1026.8;8.2;10.9;999;99;99
2012;1;16;20;50;322;8.6;10.9;2.96;13.79;7.99;326;1026.3;8.3;10.9;999;99;99
2012;1;16;21;50;328;8.7;10.4;2.47;12.9;7.09;320;1025.8;8.3;10.9;999;99;99
2012;1;16;22;50;328;7.6;9.4;2.63;12.9;7.31;323;1025.5;8.4;10.9;999;99;99
2012;1;16;23;50;323;8.1;9.9;2.46;12.12;7.02;313;1025.5;8.5;10.9;999;99;99
2012;1;17;0;50;321;7.3;9;2.49;11.43;7.17;317;1025.9;8.6;10.9;999;99;99
2012;1;17;1;50;309;7.8;9.9;2.45;12.12;7.45;316;1026.3;8.6;10.9;999;99;99
2012;1;17;2;50;313;7.5;9.1;2.34;12.9;7.17;314;1026.5;8.6;10.9;999;99;99
2012;1;17;3;50;314;7.7;10;2.42;12.9;7.11;323;1026.7;8.7;10.9;999;99;99
2012;1;17;4;50;312;8.3;10;2.28;12.12;6.95;321;1027;8.6;10.9;999;99;99
2012;1;17;5;50;313;8.2;9.6;2.3;12.9;7;320;1027.2;8.6;10.9;999;99;99
2012;1;17;6;50;313;8.4;9.8;2.1;12.12;6.53;325;1027.6;8.6;10.9;999;99;99
2012;1;17;7;50;321;8.1;9.6;2.04;12.9;6.32;319;1027.8;8.5;10.9;999;99;99
2012;1;17;8;50;320;7.3;9.5;2.08;11.43;6.39;314;1027.7;8.4;10.8;999;99;99
2012;1;17;9;50;326;6.2;7.8;2.23;12.9;7.19;326;1027.9;8.4;10.8;999;99;99
2012;1;17;10;50;329;5.6;7.8;2.14;12.9;7.43;329;1027.9;8.6;10.8;999;99;99
2012;1;17;11;50;343;5.4;6.8;2.14;12.12;7.39;321;1027.7;8.4;10.8;999;99;99
2012;1;17;12;50;342;4.1;5.7;1.98;12.12;7.21;320;1027.7;8.4;10.8;999;99;99
2012;1;17;13;50;354;3.8;5.1;2.1;11.43;7.79;320;1028.1;8.2;10.8;999;99;99
2012;1;17;14;50;357;4.1;5.7;2.26;12.12;8.09;315;1028.5;8.2;10.8;999;99;99
2012;1;17;15;50;360;3.4;4.8;1.94;11.43;7.31;321;1029;8.3;10.8;999;99;99
2012;1;17;16;50;357;3.1;4.4;2.14;10.81;7.68;322;1029.7;8.5;10.8;999;99;99
2012;1;17;17;50;6;2.7;4;2.03;12.12;7.82;321;1030.4;8.6;10.8;999;99;99
2012;1;17;18;50;3;2.3;4;1.86;12.12;7.72;320;1030.8;8.6;10.9;999;99;99
2012;1;17;19;50;6;2.5;3.8;1.68;11.43;7.47;317;1030.3;8.6;10.9;999;99;99
2012;1;17;20;50;344;2.6;3.7;1.62;12.12;7.79;320;1029.6;8.6;11;999;99;99
2012;1;17;21;50;354;2.7;3.8;1.65;12.12;8.1;315;1028.8;8.6;11.1;999;99;99
2012;1;17;22;50;330;2.5;3.7;1.59;11.43;8.36;304;1028.7;8.8;11.1;999;99;99
2012;1;17;23;50;320;2.8;4.2;1.71;10.81;8.52;305;1028.9;8.9;11.1;999;99;99
2012;1;18;0;50;320;2.3;3.4;1.6;11.43;8.71;307;1028.5;8.8;11;999;99;99
2012;1;18;1;50;302;2.1;3.3;1.53;10.81;8.46;306;1028.7;8.9;11;999;99;99
2012;1;18;2;50;321;2.6;4;1.49;11.43;8.38;306;1029.1;9;10.9;999;99;99
2012;1;18;3;50;324;2.6;3.6;1.49;10.81;7.97;316;1029.1;9;10.9;999;99;99
2012;1;18;4;50;322;3.2;4.3;1.57;11.43;8;309;1029.3;9.2;10.8;999;99;99
2012;1;18;5;50;331;1.5;2.6;1.37;10;7.46;308;1029.1;9.1;10.8;999;99;99
2012;1;18;6;50;16;1.4;2.3;1.37;10.81;7.76;301;1029.1;9;10.8;999;99;99
2012;1;18;7;50;180;0;0.5;1.28;10.81;7.5;305;1029;8.8;10.8;999;99;99
2012;1;18;8;50;310;0.7;1.2;1.23;10.81;7.42;316;1028.7;8.9;10.8;999;99;99
2012;1;18;9;50;359;0.1;0.5;1.24;11.43;8.04;305;1028.7;8.9;10.8;999;99;99
2012;1;18;10;50;248;0.2;0.8;1.15;11.43;8.01;302;1028.7;8.9;10.8;999;99;99
2012;1;18;11;50;207;0.9;1.5;1.1;11.43;8;313;1028.6;8.9;10.8;999;99;99
2012;1;18;12;50;266;1.4;2.8;1.2;10;8.71;309;1028.9;9.2;10.8;999;99;99
2012;1;18;13;50;227;0.3;1.4;1;16;8.19;279;1028.3;9.1;10.8;999;99;99
2012;1;18;14;50;91;0.6;1.4;1.15;16;8.25;306;1028.7;9.1;10.8;999;99;99
2012;1;18;15;50;180;0.1;0.6;1.21;10;8.48;313;1029.1;9.4;10.4;999;99;99
2012;1;18;16;50;105;3.1;4.1;1.12;10.81;8;300;1029.3;9;10.4;999;99;99
2012;1;18;17;50;118;3.7;4.5;1.04;10.81;7.55;298;1030;9.3;10.5;999;99;99
2012;1;18;18;50;122;5.3;6.2;0.92;10.81;7.61;278;1030;9.1;10.5;999;99;99
2012;1;18;19;50;122;4.3;5.3;0.98;16;7.54;302;1029.9;9.4;10.6;999;99;99
2012;1;18;20;50;142;4;4.9;0.92;16;7.81;290;1029.3;9.7;10.7;999;99;99
2012;1;18;21;50;138;4.7;6;0.88;16;7.81;337;1028.1;9.9;10.7;999;99;99
2012;1;18;22;50;141;4.2;5;0.9;16;7.84;298;1027.8;10;10.8;999;99;99
2012;1;18;23;50;156;2.8;3.4;0.96;16;7.59;313;1027.6;10.2;10.7;999;99;99
2012;1;19;0;50;190;2;2.6;0.96;10;7.54;280;1027.7;10.4;10.7;999;99;99
2012;1;19;1;50;186;2.4;2.8;1.08;10;6.96;288;1027;10.3;10.7;999;99;99
2012;1;19;2;50;185;2.6;3.1;1.25;7.69;7.06;292;1026.6;10.4;10.6;999;99;99
2012;1;19;3;50;235;4.5;5.3;1.37;7.69;6.83;280;1026.4;10.5;10.6;999;99;99
2012;1;19;4;50;231;4.2;5;1.61;7.69;6.65;288;1026.2;10.5;10.6;999;99;99
2012;1;19;5;50;225;3.9;4.6;1.57;7.14;6.85;276;1026;10.6;10.6;999;99;99
2012;1;19;6;50;222;4.3;5;1.69;7.14;7.04;275;1025.6;10.6;10.7;999;99;99
2012;1;19;7;50;214;3;3.8;1.88;9.09;7.42;278;1025.1;10.7;10.7;999;99;99
2012;1;19;8;50;217;3.5;4.5;1.94;9.09;7.92;278;1024.5;10.6;10.7;999;99;99
2012;1;19;9;50;205;3.4;4.2;2.1;9.09;8.03;283;1023.9;10.7;10.7;999;99;99
2012;1;19;10;50;217;3.7;4.4;1.92;9.09;8.06;281;1023.8;10.7;11;999;99;99
2012;1;19;11;50;218;3.1;4;1.96;9.09;7.78;280;1023.4;10.8;10.6;999;99;99
2012;1;19;12;50;213;3.9;4.7;2.32;9.09;7.95;280;1022.9;10.8;10.6;999;99;99
2012;1;19;13;50;168;4.4;5.4;2.08;9.09;7.67;282;1022;10.9;10.6;999;99;99
2012;1;19;14;50;164;5.5;7.2;2.2;10;7.94;284;1021.9;10.9;10.6;999;99;99
2012;1;19;15;50;159;5.6;6.8;2.08;10;7.56;288;1022.3;10.8;10.6;999;99;99
2012;1;19;16;50;143;6.9;8.6;2.29;10;7.71;284;1022.4;10.2;10.6;999;99;99
2012;1;19;17;50;151;6.8;8.1;2.22;10;7.15;286;1022.9;10.3;10.6;999;99;99
2012;1;19;18;50;150;7.8;9.5;2.31;10;7.3;284;1022.8;10.1;10.6;999;99;99
2012;1;19;19;50;155;6.9;8.3;2.3;10;7.24;284;1021.8;10.1;10.6;999;99;99
2012;1;19;20;50;144;8;9.5;2.3;10;7.21;292;1021;9.4;10.7;999;99;99
2012;1;19;21;50;154;8.3;9.9;2.18;10;6.73;288;1020.2;9.9;10.7;999;99;99
2012;1;19;22;50;149;9.1;11;1.95;10;6.44;289;1019.3;10.1;10.7;999;99;99
2012;1;19;23;50;147;10.1;11.9;2.16;11.43;6.73;285;1018.5;10.3;10.7;999;99;99
2012;1;20;0;50;154;9.6;11.3;2.38;10;6.88;285;1018.5;10.5;10.7;999;99;99
2012;1;20;1;50;158;9.7;12.1;2.27;10;6.72;276;1018;10.8;10.7;999;99;99
2012;1;20;2;50;163;8.9;10.8;2.58;10;6.98;274;1018;10.9;10.7;999;99;99
2012;1;20;3;50;160;9.5;11.5;2.64;10.81;6.95;277;1017.7;11.1;10.8;999;99;99
2012;1;20;4;50;161;9.4;11.3;3.02;10;7.2;267;1017.5;11;11;999;99;99
2012;1;20;5;50;163;10.2;12.1;2.9;10.81;7.3;284;1017.3;11.1;11.1;999;99;99
2012;1;20;6;50;157;9.6;11.7;3.11;10;7.37;276;1017.3;11.3;11;999;99;99
2012;1;20;7;50;155;9.3;11.5;3.18;10.81;7.35;286;1017.1;11.3;10.9;999;99;99
2012;1;20;8;50;160;8;99;99;99;99;999;1017.1;11.3;11;999;99;99
2012;1;20;9;50;149;8.2;10;3.35;10.81;7.33;278;1016.8;11.4;11;999;99;99
2012;1;20;10;50;148;8.2;10.8;3.07;10.81;7.31;288;1016.6;11.5;10.9;999;99;99
2012;1;20;11;50;148;7.5;9.3;3.48;12.12;8.06;280;1015.9;11.5;10.8;999;99;99
2012;1;20;12;50;147;8.2;9.9;3.2;12.12;7.51;278;1015.7;11.5;10.8;999;99;99
2012;1;20;13;50;148;6.9;8.1;3.09;12.12;7.71;290;1015.8;11.6;10.8;999;99;99
2012;1;20;14;50;143;8.7;10.4;2.96;12.12;7.51;274;1015.6;11.2;10.8;999;99;99
2012;1;20;15;50;140;9.6;12.1;2.98;11.43;7.35;282;1015.6;10.9;10.8;999;99;99
2012;1;20;16;50;143;10;12.3;3.02;12.12;7.2;276;1015.9;11;10.7;999;99;99
2012;1;20;17;50;142;10.8;12.7;2.92;12.12;7.1;274;1016;11;11;999;99;99
2012;1;20;18;50;162;8.6;13.7;3.02;11.43;7.21;275;1016.3;11.1;11;999;99;99
2012;1;20;19;50;147;10.1;12.8;2.7;10.81;6.73;273;1015;11.6;11;999;99;99
2012;1;20;20;50;154;9.5;12.4;3.03;11.43;7.03;270;1014;11.9;11;999;99;99
2012;1;20;21;50;158;9.7;11.5;2.78;10.81;6.81;280;1013;11.9;11;999;99;99
2012;1;20;22;50;160;9.6;12.1;2.99;11.43;6.9;281;1012.3;11.9;11;999;99;99
2012;1;20;23;50;165;9.7;11.5;2.86;12.12;6.8;276;1011.7;12.1;10.8;999;99;99
2012;1;21;0;50;168;9.7;11.2;2.77;10.81;6.46;272;1010.8;12.3;11;999;99;99
2012;1;21;1;50;173;10.1;11.7;2.96;10.81;6.72;267;1010;12.3;10.9;999;99;99
2012;1;21;2;50;179;10.8;12.8;2.94;10.81;6.58;266;1008.9;12.4;11;999;99;99
2012;1;21;3;50;180;12.4;15.4;3.03;10.81;6.61;263;1007.9;12.7;11;999;99;99
2012;1;21;4;50;185;13.4;15.7;3.15;12.12;6.48;261;1007.3;12.8;10.9;999;99;99
2012;1;21;5;50;197;13;16.4;3.24;12.12;6.56;251;1007.4;12.7;11;999;99;99
2012;1;21;6;50;202;12.9;15.5;3;6.25;6.41;224;1006.8;12.9;11;999;99;99
2012;1;21;7;50;231;8.6;11.4;3.12;10.81;6.47;263;1007.4;12.6;11;999;99;99
2012;1;21;8;50;240;7.7;9.2;2.84;6.67;6.35;224;1007.9;12.3;11;999;99;99
2012;1;21;9;50;243;8;9.6;3.02;7.69;6.86;251;1008.1;12.2;10.9;999;99;99
2012;1;21;10;50;249;10.3;12.9;3.07;9.09;6.84;253;1008.6;11.5;10.9;999;99;99
2012;1;21;11;50;246;10;12;2.75;9.09;6.88;267;1009;11.8;11.1;999;99;99
2012;1;21;12;50;261;11.3;13.7;3.15;8.33;6.91;255;1009.6;11.6;11.2;999;99;99
2012;1;21;13;50;282;10.1;13.1;3.02;8.33;6.89;264;1010.6;11.3;11.2;999;99;99
2012;1;21;14;50;278;11;13.6;3.15;10;6.91;278;1011.9;11.4;11.2;999;99;99
2012;1;21;15;50;271;11.2;13.7;3.21;8.33;7;259;1013.7;11.5;11.2;999;99;99
2012;1;21;16;50;277;10.6;13.2;3.63;9.09;7.17;273;1015.1;11.5;11.1;999;99;99
2012;1;21;17;50;279;10.9;13.3;3.55;10.81;7.01;274;1016.9;11.6;11.1;999;99;99
2012;1;21;18;50;288;10.5;14.4;3.78;10;7.09;285;1018.1;11.5;11.1;999;99;99
2012;1;21;19;50;289;10.6;12.9;3.79;10;7.67;265;1017.9;11.2;11.1;999;99;99
2012;1;21;20;50;295;9.2;11.4;4.17;12.9;7.99;293;1018.7;11.1;11.1;999;99;99
2012;1;21;21;50;292;9;12.2;4.41;10.81;8.17;284;1019;11.1;11;999;99;99
2012;1;21;22;50;290;8.9;11.6;4.63;12.12;8.63;291;1019.3;11.1;11;999;99;99
2012;1;21;23;50;305;6.9;9.1;4.68;12.12;8.9;285;1020;11.1;11;999;99;99
2012;1;22;0;50;312;5.3;7.3;4.5;13.79;8.77;294;1020.2;11;11;999;99;99
2012;1;22;1;50;325;5.8;7.5;5;12.9;9.35;290;1021;10.9;11;999;99;99
2012;1;22;2;50;334;4.6;6.4;5.12;13.79;9.94;296;1021.4;10.8;11;999;99;99
2012;1;22;3;50;336;3.5;5.6;5.44;13.79;10.24;287;1021.7;10.7;11;999;99;99
2012;1;22;4;50;331;1.7;3.7;5.59;14.81;10.82;294;1021.8;10.7;10.9;999;99;99
2012;1;22;5;50;53;0.9;2.9;5.96;14.81;11.21;289;1021.2;10.5;10.9;999;99;99
2012;1;22;6;50;128;1.5;3.7;5.57;14.81;11.14;289;1021.3;10.5;10.8;999;99;99
2012;1;22;7;50;193;2.7;3.9;5.71;16;11.31;289;1021.5;10.5;10.8;999;99;99
2012;1;22;8;50;193;3.9;4.9;5.57;16;11.18;280;1021.4;10.6;10.9;999;99;99
